transaction_entity,entity_id,amount,currency,fee (exclusive tax),tax,debit,credit,payment_method,card_type,issuer_name,entity_created_at,payment_captured_at,payment_notes,refund_notes,arn,entity_description,order_id,order_receipt,order_notes,dispute_id,dispute_created_at,dispute_reason,settlement_id,settled_at,settlement_utr,settled_by
refund,rfnd_DKDT6HlALkEyMO,8108.50,INR,4.00,0.72,8113.22,0.00,,,,2026-07-26 08:20:40,,,"{""refund_reason"": ""item_out_of_stock""}",473850540783,,,,,,,,setl_qG7TysJ8jp2OKf,27/07/2026 08:20:40,CITIN26072768569850,Razorpay
refund,rfnd_j0i31EdK47JWsG,4538.00,INR,4.00,0.72,4542.72,0.00,,,,46230.64802083333,,,"{""refund_reason"": ""quality_issue""}",347138553527,,,,,,,,setl_qG7TysJ8jp2OKf,27/07/2026 15:33:09,CITIN26072768569850,Razorpay
refund,rfnd_Rj0ARknsxsUD4C,181.75,INR,4.00,0.72,186.47,0.00,,,,2026-07-27 22:46:38,,,"{""refund_reason"": ""customer_request""}",506654022260,,,,,,,,setl_qG7TysJ8jp2OKf,46230.94905092593,CITIN26072768569850,Razorpay
payment,pay_pGGpim6EfHtKB7,2757.50,INR,48.26,8.69,0.00,2700.55,netbanking,,ICICI,2026-24-07 05:59:07,24/07/2026 05:59:07,[],,,,order_3RJI5ZXGE4J1so,rcpt-59594,[],,,,setl_ejdcKWvrHoo7c0,28/07/2026 05:59:07,CITIN26072878072706,Razorpay
payment,pay_NDa1NIO5cSPsI9,507.50,INR,10.15,1.83,0.00,495.52,upi,,,2026-07-24 12:12:36,2026-07-24 12:12:36,[],,,,order_hFWXg3M7cnDNQM,rcpt-28698,[],,,,setl_ejdcKWvrHoo7c0,28/07/2026 12:12:36,CITIN26072878072706,Razorpay
refund,rfnd_18wS2Hnuq9ojYw,704.13,INR,4.00,0.72,708.85,0.00,,,,28/07/2026 19:25:05,,,"{""refund_reason"": ""item_out_of_stock""}",331833211849,,,,,,,,setl_ejdcKWvrHoo7c0,2026-07-28 19:25:05,CITIN26072878072706,Razorpay
refund,rfnd_DPzpd4q54ibJHN,1227.75,INR,4.00,0.72,1232.47,0.00,,,,2026-28-07 02:38:34,,,"{""refund_reason"": ""quality_issue""}",371772333200,,,,,,,,setl_ejdcKWvrHoo7c0,28/07/2026 02:38:34,CITIN26072878072706,Razorpay
payment,pay_JYGPBxETfoZqAf,932.00,INR,16.31,2.94,0.00,912.75,netbanking,,AXIS,2026-25-07 09:51:03,2026-07-25 09:51:03,[],,,,order_cUiZpOGVfFsjbY,rcpt-36833,[],,,,setl_zmACAwQWSHq69R,27/07/2026 09:51:03,CITIN26072714726023,Razorpay
payment,pay_5qSKwrzNKgf5Bz,4131.50,INR,82.63,14.87,0.00,4034.00,card,credit,SBIN,2026-07-25 16:04:32,2026-07-25 16:04:32,[],,,,order_xAFSnPKgq2fckv,rcpt-28108,[],,,,setl_zmACAwQWSHq69R,2026-07-27 16:04:32,CITIN26072714726023,Razorpay
payment,pay_ABwVD1Lq80LmHL,7054.00,INR,141.08,25.39,0.00,6887.53,upi,,,2026-07-25 23:17:01,2026-07-25 23:17:01,[],,,,order_BhpfjseWYTMWAA,rcpt-48716,[],,,,setl_zmACAwQWSHq69R,46230.97015046296,CITIN26072714726023,Razorpay
payment,pay_5tnbOpSpfZeRlC,1617.50,INR,32.35,5.82,0.00,1579.33,card,credit,HDFC,2026-07-25 06:30:30,46228.27118055556,[],,,,order_60jUG3JViSGaJ1,rcpt-49395,[],,,,setl_zmACAwQWSHq69R,2026-07-27 06:30:30,CITIN26072714726023,Razorpay
payment,pay_ElO4S0NVuaJfg6,623.00,INR,12.46,2.24,0.00,608.30,upi,,,2026-07-25 13:43:59,46228.57221064815,[],,,,order_jIIeoYxJEub1VC,rcpt-87120,[],,,,setl_zmACAwQWSHq69R,2026-07-27 13:43:59,CITIN26072714726023,Razorpay
payment,pay_uAUlZtTgm1vUlJ,12088.50,INR,241.77,43.52,0.00,11803.21,upi,,,2026-07-25 20:56:28,25/07/2026 20:56:28,[],,,,order_5dFIVJnwpSkaO9,rcpt-35272,[],,,,setl_zmACAwQWSHq69R,46230.8725462963,CITIN26072714726023,Razorpay
payment,pay_hW1BPc7aMZsfPa,484.50,INR,9.69,1.74,0.00,473.07,upi,,,2026-07-25 03:09:57,2026-07-25 03:09:57,[],,,,order_tgDt1aN1a72jmZ,rcpt-53339,[],,,,setl_zmACAwQWSHq69R,46230.13190972222,CITIN26072714726023,Razorpay
payment,pay_bsJt7gPuxbBFPE,550.50,INR,11.01,1.98,0.00,537.51,upi,,,2026-07-25 10:22:26,2026-07-25 10:22:26,[],,,,order_LpYiQOYUux61Z0,rcpt-53046,[],,,,setl_zmACAwQWSHq69R,2026-07-27 10:22:26,CITIN26072714726023,Razorpay
payment,pay_qskbbyeOyZEp0n,4064.50,INR,48.77,8.78,0.00,4006.95,card,debit,AXIS,2026-07-25 17:35:55,2026-07-25 17:35:55,[],,,,order_OuNLbVeMeXrbsc,rcpt-52453,[],,,,setl_zmACAwQWSHq69R,2026-07-27 17:35:55,CITIN26072714726023,Razorpay
payment,pay_ef3oY9Amvgbans,1917.00,INR,38.34,6.90,0.00,1871.76,upi,,,2026-07-25 00:48:24,25/07/2026 00:48:24,[],,,,order_veDmNNePiJWqfF,rcpt-34657,[],,,,setl_zmACAwQWSHq69R,2026-07-27 00:48:24,CITIN26072714726023,Razorpay
payment,pay_txwGVXEcdEw2es,8075.00,INR,141.31,25.44,0.00,7908.25,netbanking,,,2026-07-25 07:01:53,25/07/2026 07:01:53,[],,,,order_GEYM1heCLvWy4E,rcpt-79200,[],,,,setl_zmACAwQWSHq69R,27/07/2026 07:01:53,CITIN26072714726023,Razorpay
payment,pay_K4aVWp4AsC1FOH,22098.50,INR,441.97,79.55,0.00,21576.98,upi,,,46228.593310185184,46228.593310185184,[],,,,order_S3sXf0XrLzDmel,rcpt-61695,[],,,,setl_zmACAwQWSHq69R,27/07/2026 14:14:22,CITIN26072714726023,Razorpay
payment,pay_1eWdOWNCZdIaBj,887.50,INR,17.75,3.20,0.00,866.55,upi,,,25/07/2026 21:27:51,2026-07-25 21:27:51,[],,,,order_8oND2w5zkLFjfk,rcpt-97066,[],,,,setl_zmACAwQWSHq69R,2026-07-27 21:27:51,CITIN26072714726023,Razorpay
payment,pay_ihxu4BK00taSQ0,18875.50,INR,226.51,40.77,0.00,18608.22,card,debit,SBIN,46228.19467592592,2026-07-25 04:40:20,[],,,,order_WfK6RKJkqsws2t,rcpt-86642,[],,,,setl_zmACAwQWSHq69R,2026-07-27 04:40:20,CITIN26072714726023,Razorpay
payment,pay_31I4wwLOxp2b0l,13237.50,INR,264.75,47.66,0.00,12925.09,card,credit,HDFC,46228.49570601852,46228.49570601852,[],,,,order_ES8lW15h3yDOgO,rcpt-65448,[],,,,setl_zmACAwQWSHq69R,27/07/2026 11:53:49,CITIN26072714726023,Razorpay
payment,pay_Ll5BuwmrWLGOMQ,2863.50,INR,71.59,12.89,0.00,2779.02,card,credit,AXIS,25/07/2026 18:06:18,25/07/2026 18:06:18,[],,,,order_1jEwVCCRgekkZn,rcpt-47162,[],,,,setl_zmACAwQWSHq69R,2026-27-07 18:06:18,CITIN26072714726023,Razorpay
payment,pay_zj3xlzvnw3Qcel,15908.50,INR,318.17,57.27,0.00,15533.06,card,credit,KKBK,25/07/2026 01:19:47,2026-07-25 01:19:47,[],,,,order_yOiO8eiNMrfMuQ,rcpt-71092,[],,,,setl_zmACAwQWSHq69R,2026-07-27 01:19:47,CITIN26072714726023,Razorpay
payment,pay_juKpxE5FoL1vdE,4045.00,INR,80.90,14.56,0.00,3949.54,card,credit,AXIS,2026-07-25 08:32:16,46228.35574074074,[],,,,order_ziAlzk2eLsG3Us,rcpt-64058,[],,,,setl_zmACAwQWSHq69R,27/07/2026 08:32:16,CITIN26072714726023,Razorpay
payment,pay_oLZ9b8kYvCDIFM,766.00,INR,13.41,2.41,0.00,750.18,netbanking,,HDFC,2026-07-25 15:45:45,25/07/2026 15:45:45,[],,,,order_76N3jXwhyeJfP0,rcpt-10515,[],,,,setl_zmACAwQWSHq69R,2026-07-27 15:45:45,CITIN26072714726023,Razorpay
payment,pay_WKVCnIoaCHdCRH,1879.50,INR,37.59,6.77,0.00,1835.14,upi,,,46228.95710648148,2026-07-25 22:58:14,[],,,,order_GVZI2buocN8ZaF,rcpt-46578,[],,,,setl_zmACAwQWSHq69R,2026-07-27 22:58:14,CITIN26072714726023,Razorpay
payment,pay_FXTk1TvUSFj1H9,21750.50,INR,435.01,78.30,0.00,21237.19,upi,,,2026-07-25 05:11:43,2026-07-25 05:11:43,[],,,,order_WGJLWWj3jBUMqN,rcpt-95157,[],,,,setl_zmACAwQWSHq69R,2026-07-27 05:11:43,CITIN26072714726023,Razorpay
payment,pay_2SyiARwLFTU1K1,210.00,INR,4.20,0.76,0.00,205.04,upi,,,2026-07-25 12:24:12,2026-07-25 12:24:12,[],,,,order_HXiBBKfn9imlKD,rcpt-30138,[],,,,setl_zmACAwQWSHq69R,46230.516805555555,CITIN26072714726023,Razorpay
payment,pay_wW3P7teSBnC78s,8640.00,INR,172.80,31.10,0.00,8436.10,upi,,,2026-07-25 19:37:41,2026-07-25 19:37:41,[],,,,order_1Qb6TuBvTybqZn,rcpt-91614,[],,,,setl_zmACAwQWSHq69R,27/07/2026 19:37:41,CITIN26072714726023,Razorpay
payment,pay_LbeGUaIsyZkuTc,7000.50,INR,122.51,22.05,0.00,6855.94,netbanking,,SBIN,2026-07-25 02:50:10,2026-07-25 02:50:10,[],,,,order_K3I2T97qIBMqja,rcpt-37402,[],,,,setl_zmACAwQWSHq69R,2026-07-27 02:50:10,CITIN26072714726023,Razorpay
payment,pay_7HjdIOzCjazGu1,3406.50,INR,68.13,12.26,0.00,3326.11,upi,,,2026-07-25 09:03:39,2026-07-25 09:03:39,[],,,,order_qy477QzgmKSGrl,rcpt-21373,[],,,,setl_zmACAwQWSHq69R,2026-07-27 09:03:39,CITIN26072714726023,Razorpay
payment,pay_pxmnNfJze1dDve,2526.00,INR,50.52,9.09,0.00,2466.39,upi,,,2026-25-07 16:16:08,2026-07-25 16:16:08,[],,,,order_aRbaOezlOBHsLS,rcpt-18964,[],,,,setl_zmACAwQWSHq69R,2026-07-27 16:16:08,CITIN26072714726023,Razorpay
payment,pay_17rdRazCdnbcFr,6578.50,INR,78.94,14.21,0.00,6485.35,card,debit,AXIS,2026-07-25 23:29:37,25/07/2026 23:29:37,[],,,,order_cckIa4vQeKqbZx,rcpt-65632,[],,,,setl_zmACAwQWSHq69R,2026-07-27 23:29:37,CITIN26072714726023,Razorpay
payment,pay_2ISMqI99hTBMVS,1454.00,INR,17.45,3.14,0.00,1433.41,card,debit,SBIN,46228.27923611111,2026-07-25 06:42:06,[],,,,order_nxXP7FQ0gbE3bZ,rcpt-28679,[],,,,setl_zmACAwQWSHq69R,27/07/2026 06:42:06,CITIN26072714726023,Razorpay
payment,pay_jNqyTV8JtJag2y,600.00,INR,12.00,2.16,0.00,585.84,upi,,,25/07/2026 13:55:35,2026-07-25 13:55:35,[],,,,order_ub0sQE343GrOYl,rcpt-12854,[],,,,setl_zmACAwQWSHq69R,2026-07-27 13:55:35,CITIN26072714726023,Razorpay
payment,pay_RgcsK0dGambq3H,793.50,INR,15.87,2.86,0.00,774.77,upi,,,25/07/2026 20:08:04,2026-07-25 20:08:04,[],,,,order_4vj5IfRe4Xr9SF,rcpt-48173,[],,,,setl_zmACAwQWSHq69R,2026-07-27 20:08:04,CITIN26072714726023,Razorpay
payment,pay_XxUwsvUxVlipYR,874.00,INR,17.48,3.15,0.00,853.37,upi,,,25/07/2026 03:21:33,2026-07-25 03:21:33,[],,,,order_VOo31AfvXnog6y,rcpt-28822,[],,,,setl_zmACAwQWSHq69R,2026-27-07 03:21:33,CITIN26072714726023,Razorpay
payment,pay_o5MipUHCa0BjVE,1477.50,INR,29.55,5.32,0.00,1442.63,upi,,,2026-25-07 10:34:02,2026-25-07 10:34:02,[],,,,order_TlBUw7ERxOcWhD,rcpt-46575,[],,,,setl_zmACAwQWSHq69R,2026-07-27 10:34:02,CITIN26072714726023,Razorpay
payment,pay_x4AJnbDq3a8Lt5,24177.50,INR,483.55,87.04,0.00,23606.91,card,credit,AXIS,2026-07-25 17:47:31,2026-07-25 17:47:31,[],,,,order_G8mTwt9R60w2zC,rcpt-80997,[],,,,setl_zmACAwQWSHq69R,2026-07-27 17:47:31,CITIN26072714726023,Razorpay
payment,pay_yaSZn45h82xm9m,834.50,INR,16.69,3.00,0.00,814.81,wallet,,,25/07/2026 00:00:00,25/07/2026 00:00:00,[],,,,order_5z2HdtN11YERLl,rcpt-81138,[],,,,setl_zmACAwQWSHq69R,2026-07-27 00:00:00,CITIN26072714726023,Razorpay
payment,pay_rVbZOF1JxXM5iW,727.00,INR,14.54,2.62,0.00,709.84,upi,,,25/07/2026 07:13:29,2026-25-07 07:13:29,[],,,,order_NvK9Lj1FquHUzo,rcpt-67350,[],,,,setl_zmACAwQWSHq69R,2026-07-27 07:13:29,CITIN26072714726023,Razorpay
payment,pay_fMwp0qjyKxzove,2929.50,INR,58.59,10.55,0.00,2860.36,upi,,,25/07/2026 14:26:58,2026-07-25 14:26:58,[],,,,order_wTyvBBS3saiOKM,rcpt-37850,[],,,,setl_zmACAwQWSHq69R,2026-27-07 14:26:58,CITIN26072714726023,Razorpay
payment,pay_Xhpr55bW3ly25D,1251.00,INR,15.01,2.70,0.00,1233.29,card,debit,HDFC,2026-07-25 21:39:27,25/07/2026 21:39:27,[],,,,order_g6CVfrOclKtoZc,rcpt-35406,[],,,,setl_zmACAwQWSHq69R,2026-07-27 21:39:27,CITIN26072714726023,Razorpay
payment,pay_fhYwx7COM5P8bA,389.50,INR,7.79,1.40,0.00,380.31,upi,,,2026-07-25 04:52:56,25/07/2026 04:52:56,[],,,,order_sLM2WSzuC1yQRR,rcpt-79662,[],,,,setl_zmACAwQWSHq69R,27/07/2026 04:52:56,CITIN26072714726023,Razorpay
payment,pay_xQoLLty1CrdJmV,4541.00,INR,54.49,9.81,0.00,4476.70,card,debit,SBIN,2026-07-25 11:05:25,2026-07-25 11:05:25,[],,,,order_ZTJvmY6OsiM8jY,rcpt-49473,[],,,,setl_zmACAwQWSHq69R,2026-07-27 11:05:25,CITIN26072714726023,Razorpay
payment,pay_mI4DSIz30pLLp7,2868.00,INR,57.36,10.32,0.00,2800.32,upi,,,2026-07-25 18:18:54,2026-07-25 18:18:54,[],,,,order_Ejwma2XRyH4BVs,rcpt-95859,[],,,,setl_zmACAwQWSHq69R,2026-07-27 18:18:54,CITIN26072714726023,Razorpay
payment,pay_vuHyskkxA1VdD7,593.50,INR,11.87,2.14,0.00,579.49,wallet,,,25/07/2026 01:31:23,2026-07-25 01:31:23,[],,,,order_3gDnxrHsOJj3sI,rcpt-60136,[],,,,setl_zmACAwQWSHq69R,2026-07-27 01:31:23,CITIN26072714726023,Razorpay
payment,pay_qBGaE0xa6bcNW3,4616.00,INR,80.78,14.54,0.00,4520.68,netbanking,,AXIS,25/07/2026 08:44:52,2026-07-25 08:44:52,[],,,,order_NgCDRrcaUZt2XB,rcpt-93124,[],,,,setl_zmACAwQWSHq69R,2026-07-27 08:44:52,CITIN26072714726023,Razorpay
payment,pay_OoEJwM1mHLQ4Xc,334.00,INR,6.68,1.20,0.00,326.12,card,credit,KKBK,25/07/2026 15:57:21,25/07/2026 15:57:21,[],,,,order_FVjIa2eOuUtK19,rcpt-45248,[],,,,setl_zmACAwQWSHq69R,27/07/2026 15:57:21,CITIN26072714726023,Razorpay
payment,pay_4Q4NWJZxG3ttbb,5627.00,INR,98.47,17.72,0.00,5510.81,netbanking,,HDFC,2026-25-07 22:10:50,2026-07-25 22:10:50,[],,,,order_vm5A2xI42HyuMK,rcpt-24855,[],,,,setl_zmACAwQWSHq69R,27/07/2026 22:10:50,CITIN26072714726023,Razorpay
payment,pay_VJwqhJw47VmYms,1942.50,INR,38.85,6.99,0.00,1896.66,upi,,,2026-07-25 05:23:19,2026-07-25 05:23:19,[],,,,order_2iXfTBMzQd4OMI,rcpt-44426,[],,,,setl_zmACAwQWSHq69R,46230.22452546296,CITIN26072714726023,Razorpay
payment,pay_3XqRIvVhXFZO3J,421.50,INR,7.38,1.33,0.00,412.79,netbanking,,SBIN,46229.525555555556,2026-07-26 12:36:48,[],,,,order_1mX3jMzpOOxZbq,rcpt-50158,[],,,,setl_slRVJp4KTej6gS,2026-07-28 12:36:48,CITIN26072853081188,Razorpay
payment,pay_jHiAGMVeL7t0hp,11248.50,INR,224.97,40.49,0.00,10983.04,upi,,,2026-07-26 19:49:17,2026-07-26 19:49:17,[],,,,order_ayKd6GQW5K7XyT,rcpt-72414,[],,,,setl_slRVJp4KTej6gS,2026-07-28 19:49:17,CITIN26072853081188,Razorpay
payment,pay_GmDcSUear4jpki,18816.00,INR,376.32,67.74,0.00,18371.94,upi,,,2026-07-27 02:02:46,2026-07-27 02:02:46,[],,,,order_dpecGBeyiZ8JYC,rcpt-52941,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 02:02:46,CITIN26072876749006,Razorpay
payment,pay_cyh5MPzRk2YciE,4137.00,INR,82.74,14.89,0.00,4039.37,upi,,,2026-27-07 09:15:15,46230.38559027778,[],,,,order_xi4xHY2l5rOrTC,rcpt-73235,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 09:15:15,CITIN26072876749006,Razorpay
payment,pay_I0Dbxt5hfytYrt,2511.00,INR,50.22,9.04,0.00,2451.74,card,credit,KKBK,2026-07-27 16:28:44,2026-07-27 16:28:44,[],,,,order_KzYlsjV2XnjRel,rcpt-90037,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 16:28:44,CITIN26072876749006,Razorpay
payment,pay_SBPO3YBx7MJsI5,3984.00,INR,69.72,12.55,0.00,3901.73,netbanking,,HDFC,2026-07-27 23:41:13,2026-07-27 23:41:13,[],,,,order_fPHLclm4N35g1d,rcpt-26258,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 23:41:13,CITIN26072876749006,Razorpay
payment,pay_4dtlt14zz6hhBR,1366.00,INR,27.32,4.92,0.00,1333.76,upi,,,2026-07-27 06:54:42,2026-07-27 06:54:42,[],,,,order_GOWPkEycLN5f6n,rcpt-88463,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 06:54:42,CITIN26072876749006,Razorpay
payment,pay_7sxFtglesnXeU1,3532.00,INR,70.64,12.72,0.00,3448.64,upi,,,2026-27-07 13:07:11,2026-07-27 13:07:11,[],,,,order_TJRr6J2D8b7dKo,rcpt-16768,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 13:07:11,CITIN26072876749006,Razorpay
payment,pay_fh71SNsFrnaTdu,505.50,INR,10.11,1.82,0.00,493.57,card,credit,ICICI,27/07/2026 20:20:40,2026-07-27 20:20:40,[],,,,order_xB9rFuNHMGLqSZ,rcpt-71998,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 20:20:40,CITIN26072876749006,Razorpay
payment,pay_QTZNXSdlSZxEpS,816.50,INR,16.33,2.94,0.00,797.23,upi,,,2026-07-27 03:33:09,2026-07-27 03:33:09,[],,,,order_d7DpL3h4AJMD4r,rcpt-56603,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 03:33:09,CITIN26072876749006,Razorpay
payment,pay_ISss6fOsSBtHJI,4392.00,INR,87.84,15.81,0.00,4288.35,upi,,,2026-07-27 10:46:38,27/07/2026 10:46:38,[],,,,order_pVvIIbBTdlpygZ,rcpt-48652,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 10:46:38,CITIN26072876749006,Razorpay
payment,pay_c6KuFJDgQ4yiPu,407.50,INR,8.15,1.47,0.00,397.88,card,credit,SBIN,27/07/2026 17:59:07,27/07/2026 17:59:07,[],,,,order_oYbpPNz1EmKiUC,rcpt-87149,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 17:59:07,CITIN26072876749006,Razorpay
payment,pay_0LWJeT9I21hcsb,717.50,INR,14.35,2.58,0.00,700.57,upi,,,2026-07-27 00:12:36,2026-07-27 00:12:36,[],,,,order_R5hs0FrnagTfjd,rcpt-48913,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 00:12:36,CITIN26072876749006,Razorpay
payment,pay_xv9BfGo9xtw8oN,24547.00,INR,429.57,77.32,0.00,24040.11,netbanking,,SBIN,2026-07-27 07:25:05,27/07/2026 07:25:05,[],,,,order_PcqTnasR4EvRZB,rcpt-36373,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 07:25:05,CITIN26072876749006,Razorpay
payment,pay_b3IUEeTz3E2hoM,551.00,INR,9.64,1.74,0.00,539.62,netbanking,,ICICI,2026-07-27 14:38:34,27/07/2026 14:38:34,[],,,,order_9NMHIOCW1nyzWV,rcpt-44636,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 14:38:34,CITIN26072876749006,Razorpay
payment,pay_D0dIlFRqeHZCgZ,827.00,INR,14.47,2.60,0.00,809.93,netbanking,,HDFC,2026-07-27 21:51:03,2026-07-27 21:51:03,[],,,,order_Sr4z4EhZYeoRwo,rcpt-46682,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 21:51:03,CITIN26072876749006,Razorpay
payment,pay_Orlwx2JS2hNeb9,3042.50,INR,53.24,9.58,0.00,2979.68,netbanking,,,2026-07-27 04:04:32,2026-07-27 04:04:32,[],,,,order_AKerJtZKQGeLir,rcpt-21809,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 04:04:32,CITIN26072876749006,Razorpay
payment,pay_rzYbAwoF7i4kLe,1468.50,INR,29.37,5.29,0.00,1433.84,upi,,,27/07/2026 11:17:01,2026-07-27 11:17:01,[],,,,order_TV1UnaL2D1msqT,rcpt-97112,[],,,,setl_PRU2FmYChZCLoA,46231.47015046296,CITIN26072876749006,Razorpay
payment,pay_PKnGJJbSFTEeUm,13001.00,INR,227.52,40.95,0.00,12732.53,netbanking,,,2026-07-27 18:30:30,2026-07-27 18:30:30,[],,,,order_q4LGEfdSAQsQ2Y,rcpt-83690,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 18:30:30,CITIN26072876749006,Razorpay
payment,pay_wPkzlWsiNOFgOv,14448.00,INR,288.96,52.01,0.00,14107.03,card,credit,ICICI,2026-07-27 01:43:59,2026-07-27 01:43:59,[],,,,order_F1hKrsBoWurYuI,rcpt-33633,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 01:43:59,CITIN26072876749006,Razorpay
payment,pay_2hvviAIAZj4gMP,904.00,INR,18.08,3.25,0.00,882.67,card,credit,SBIN,2026-27-07 08:56:28,27/07/2026 08:56:28,[],,,,order_QakD08suqNaHFh,rcpt-36739,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 08:56:28,CITIN26072876749006,Razorpay
payment,pay_p8PBh571e1gmlk,18617.50,INR,372.35,67.02,0.00,18178.13,upi,,,2026-07-27 15:09:57,27/07/2026 15:09:57,[],,,,order_ofbvXHCbXvNMEp,rcpt-29537,[],,,,setl_PRU2FmYChZCLoA,46231.63190972222,CITIN26072876749006,Razorpay
payment,pay_WBCkkerLLYyolp,217.00,INR,2.60,0.47,0.00,213.93,card,debit,HDFC,2026-07-27 22:22:26,46230.93224537037,[],,,,order_lpf79nvC9Lz13v,rcpt-29475,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 22:22:26,CITIN26072876749006,Razorpay
payment,pay_E9k5RwMHwqg44U,4416.00,INR,88.32,15.90,0.00,4311.78,upi,,,46230.23327546296,27/07/2026 05:35:55,[],,,,order_1jhgw7UbYjGID6,rcpt-46310,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 05:35:55,CITIN26072876749006,Razorpay
payment,pay_kMTYY9bsztDcPw,3604.50,INR,72.09,12.98,0.00,3519.43,upi,,,46230.53361111111,2026-07-27 12:48:24,[],,,,order_b4Mp5xnKHpSzWs,rcpt-93846,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 12:48:24,CITIN26072876749006,Razorpay
payment,pay_nYqwFxye7jXAU0,503.00,INR,8.80,1.58,0.00,492.62,netbanking,,KKBK,27/07/2026 19:01:53,2026-27-07 19:01:53,[],,,,order_vzQkEP252gmotx,rcpt-30832,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 19:01:53,CITIN26072876749006,Razorpay
payment,pay_9NNmP8N18Et7Cp,2720.00,INR,54.40,9.79,0.00,2655.81,upi,,,27/07/2026 02:14:22,46230.093310185184,[],,,,order_4YZkstSXO6KyE0,rcpt-14113,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 02:14:22,CITIN26072876749006,Razorpay
payment,pay_dc2eHbqycRqPtW,661.50,INR,7.94,1.43,0.00,652.13,card,debit,ICICI,46230.39434027778,2026-07-27 09:27:51,[],,,,order_JhX6n2ZB6gkRNZ,rcpt-92368,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 09:27:51,CITIN26072876749006,Razorpay
payment,pay_6DTodY4WOdxhtt,475.50,INR,9.51,1.71,0.00,464.28,upi,,,2026-07-27 16:40:20,46230.69467592592,[],,,,order_SC3jmDgV5uznZr,rcpt-67324,[],,,,setl_PRU2FmYChZCLoA,28/07/2026 16:40:20,CITIN26072876749006,Razorpay
payment,pay_kvYt1UMIyfO139,24405.00,INR,488.10,87.86,0.00,23829.04,upi,,,2026-07-27 23:53:49,2026-07-27 23:53:49,[],,,,order_YwdMwBYi4WWppF,rcpt-95283,[],,,,setl_PRU2FmYChZCLoA,2026-07-28 23:53:49,CITIN26072876749006,Razorpay
payment,pay_HoSGEbhLxj6FRJ,9263.50,INR,185.27,33.35,0.00,9044.88,card,credit,KKBK,2026-07-28 06:06:18,46231.254375,[],,,,order_GKTwSB4QjceyXe,rcpt-99618,[],,,,setl_dXg4PutvO1hWMS,30/07/2026 06:06:18,CITIN26073053909493,Razorpay
refund,rfnd_2mrUoyDXB3gRGt,398.50,INR,4.00,0.72,403.22,0.00,,,,2026-07-29 13:19:47,,,"{""refund_reason"": ""customer_request""}",125617020836,,,,,,,,setl_dXg4PutvO1hWMS,2026-07-30 13:19:47,CITIN26073053909493,Razorpay
refund,rfnd_i7LpOW138xZ6F1,624.50,INR,4.00,0.72,629.22,0.00,,,,46233.85574074074,,,"{""refund_reason"": ""customer_request""}",827997313523,,,,,,,,setl_dXg4PutvO1hWMS,2026-07-30 20:32:16,CITIN26073053909493,Razorpay
refund,rfnd_qE78mtpi5ep3Ti,724.00,INR,4.00,0.72,728.72,0.00,,,,2026-30-07 03:45:45,,,"{""refund_reason"": ""duplicate_order""}",260201089748,,,,,,,,setl_dXg4PutvO1hWMS,2026-07-30 03:45:45,CITIN26073053909493,Razorpay
refund,rfnd_CcCk1nVuaCNyi3,2018.75,INR,4.00,0.72,2023.47,0.00,,,,2026-07-29 10:58:14,,,"{""refund_reason"": ""duplicate_order""}",906558364651,,,,,,,,setl_dXg4PutvO1hWMS,30/07/2026 10:58:14,CITIN26073053909493,Razorpay
refund,rfnd_Ve2pHwXBg7k4ze,11248.50,INR,4.00,0.72,11253.22,0.00,,,,2026-07-30 17:11:43,,,"{""refund_reason"": ""quality_issue""}",731515703414,,,,,,,,setl_dXg4PutvO1hWMS,2026-07-30 17:11:43,CITIN26073053909493,Razorpay
payment,pay_BAmrGXxngLtOtF,721.00,INR,12.62,2.27,0.00,706.11,netbanking,,HDFC,2026-07-29 00:24:12,2026-07-29 00:24:12,[],,,,order_sL1tO9hIO2ku4B,rcpt-13235,[],,,,setl_IgFWKRwTcz9IM7,2026-07-30 00:24:12,CITIN26073015928453,Razorpay
